query,region,correct,wrong,F1_correct,F1_wrong,IoU_correct,IoU_wrong,building_prob_correct,building_prob_wrong,building_recall_correct,building_recall_wrong,F1_wrong_minus_correct,mean_wrong_minus_correct,mean_absolute_probability_difference,foreground_ratio_difference@0.5,spatial_binary_disagreement@0.5
Q-outskirts-2-3m,outskirts,P3-3m,W-vegetation-3m,0.0,0.0,0.0,0.0,0.00027766538551077247,0.005546261090785265,0.0,0.0,0.0,0.02577344700694084,0.025774475187063217,0.0,0.0
Q-outskirts-2-3m,outskirts,P3-3m,W-field-3m,0.0,0.0,0.0,0.0,0.00027766538551077247,0.015714850276708603,0.0,0.0,0.0,0.18407635390758514,0.18407635390758514,0.04382391088731212,0.04382391088731212
Q-outskirts-2-4m,outskirts,P1-4m,W-vegetation-4m,0.0,0.0,0.0,0.0,0.08533083647489548,0.01029953919351101,0.0,0.0,0.0,-0.007950161583721638,0.027151884511113167,-0.01028477692791882,0.01028477692791882
Q-outskirts-2-4m,outskirts,P1-4m,W-field-4m,0.0,0.0,0.0,0.0,0.08533083647489548,0.008148753084242344,0.0,0.0,0.0,0.041554585099220276,0.07402247935533524,-0.010094035516050889,0.01047551833978675
Q-outskirts-2-4m,outskirts,P2-4m,W-vegetation-4m,0.0,0.0,0.0,0.0,0.0008697282755747437,0.01029953919351101,0.0,0.0,0.0,0.026088401675224304,0.026088401675224304,0.0,0.0
Q-outskirts-2-4m,outskirts,P2-4m,W-field-4m,0.0,0.0,0.0,0.0,0.0008697282755747437,0.008148753084242344,0.0,0.0,0.0,0.07559315115213394,0.0755932480096817,0.00019074141186793065,0.00019074141186793065
Q-outskirts-2-4m,outskirts,P3-4m,W-vegetation-4m,0.0,0.0,0.0,0.0,0.0001713050005491823,0.01029953919351101,0.0,0.0,0.0,0.026161283254623413,0.026161283254623413,0.0,0.0
Q-outskirts-2-4m,outskirts,P3-4m,W-field-4m,0.0,0.0,0.0,0.0,0.0001713050005491823,0.008148753084242344,0.0,0.0,0.0,0.07566603273153305,0.07566603273153305,0.00019074141186793065,0.00019074141186793065
SAT-42,satellite,SAT-42,SW-43,0.19298245614035087,0.0,0.10679611650485436,0.0,0.24087278544902802,0.05913909524679184,0.13294156780130834,0.0,-0.19298245614035087,0.1693437695503235,0.2035658061504364,0.00957489013671875,0.0355682373046875
SAT-42,satellite,SAT-42,SW-3725,0.19298245614035087,0.0,0.10679611650485436,0.0,0.24087278544902802,0.13526834547519684,0.13294156780130834,0.0,-0.19298245614035087,0.2880329191684723,0.30775123834609985,0.29297637939453125,0.3189697265625
SAT-42,satellite,SAT-1551,SW-43,0.22969753843932722,0.0,0.1297504485402055,0.0,0.3008762001991272,0.05913909524679184,0.1764053664486085,0.0,-0.22969753843932722,0.18327337503433228,0.2269824743270874,0.004131317138671875,0.041011810302734375
SAT-42,satellite,SAT-1551,SW-3725,0.22969753843932722,0.0,0.1297504485402055,0.0,0.3008762001991272,0.13526834547519684,0.1764053664486085,0.0,-0.22969753843932722,0.3019624948501587,0.3307346701622009,0.2875328063964844,0.3244132995605469
SAT-43,satellite,SAT-42,SW-43,0.304581097812629,0.0,0.17964946445959104,0.0,0.43006235361099243,0.11163341999053955,0.18199753390875462,0.0,-0.304581097812629,0.2267025262117386,0.2584848403930664,0.35626983642578125,0.3623046875
SAT-43,satellite,SAT-42,SW-3725,0.304581097812629,0.0,0.17964946445959104,0.0,0.43006235361099243,0.14149580895900726,0.18199753390875462,0.0,-0.304581097812629,0.28687694668769836,0.3110473155975342,0.4144554138183594,0.4204902648925781
SAT-43,satellite,SAT-1551,SW-43,0.7420099647587799,0.0,0.5898377125193199,0.0,0.5539889931678772,0.11163341999053955,0.7528976572133169,0.0,-0.7420099647587799,0.2785576581954956,0.3195018172264099,0.3433647155761719,0.3752098083496094
SAT-43,satellite,SAT-1551,SW-3725,0.7420099647587799,0.0,0.5898377125193199,0.0,0.5539889931678772,0.14149580895900726,0.7528976572133169,0.0,-0.7420099647587799,0.3387320935726166,0.3719814717769623,0.40155029296875,0.4333953857421875
SAT-1551,satellite,SAT-42,SW-43,0.5305474300041788,0.0,0.36105107496303035,0.0,0.44835007190704346,0.10336533933877945,0.44138506466416355,0.0,-0.5305474300041788,0.2839295268058777,0.32943642139434814,0.4819068908691406,0.5183296203613281
SAT-1551,satellite,SAT-42,SW-3725,0.5305474300041788,0.0,0.36105107496303035,0.0,0.44835007190704346,0.16033050417900085,0.44138506466416355,0.0,-0.5305474300041788,0.31546735763549805,0.3460933268070221,0.5304985046386719,0.5669212341308594
SAT-1551,satellite,SAT-1551,SW-43,0.6295528575658869,0.0,0.45937770095073466,0.0,0.510862410068512,0.10336533933877945,0.591294673897928,0.0,-0.6295528575658869,0.32544851303100586,0.37600186467170715,0.47602081298828125,0.5242156982421875
SAT-1551,satellite,SAT-1551,SW-3725,0.6295528575658869,0.0,0.45937770095073466,0.0,0.510862410068512,0.16033050417900085,0.591294673897928,0.0,-0.6295528575658869,0.3569863736629486,0.39405202865600586,0.5246124267578125,0.5728073120117188
SAT-3725,satellite,SAT-42,SW-43,0.6733921815889029,0.0,0.5076045627376425,0.0,0.5376771688461304,0.13952293992042542,0.7593856655290102,0.0,-0.6733921815889029,0.20503802597522736,0.3014591932296753,0.2678031921386719,0.3688316345214844
SAT-3725,satellite,SAT-42,SW-3725,0.6733921815889029,0.0,0.5076045627376425,0.0,0.5376771688461304,0.21792221069335938,0.7593856655290102,0.0,-0.6733921815889029,0.22099757194519043,0.2892386019229889,0.22546768188476562,0.3264961242675781
SAT-3725,satellite,SAT-1551,SW-43,0.6793872614888471,0.0,0.5144485144485145,0.0,0.5383310317993164,0.13952293992042542,0.838832006067501,0.0,-0.6793872614888471,0.20278896391391754,0.31032800674438477,0.25919342041015625,0.37744140625
SAT-3725,satellite,SAT-1551,SW-3725,0.6793872614888471,0.0,0.5144485144485145,0.0,0.5383310317993164,0.21792221069335938,0.838832006067501,0.0,-0.6793872614888471,0.21874849498271942,0.2955377697944641,0.21685791015625,0.33510589599609375
